SID,DeviceID,ObservationTimestamp,LocalTimestamp,AirTemperature,BarometricPressure,RelativeHumidity
2024-10-19T07:03:54Z_2hq3byfebne,2hq3byfebne,10/19/2024 7:03,10/19/2024 15:03,24.15999984741211,1014.254375,100
2024-10-19T07:19:22Z_2hq3byfebne,2hq3byfebne,10/19/2024 7:19,10/19/2024 15:19,23.200000762939453,1014.069141,100
2024-10-19T07:34:49Z_2hq3byfebne,2hq3byfebne,10/19/2024 7:34,10/19/2024 15:34,24.579999923706055,1014.209063,100
2024-10-19T07:50:18Z_2hq3byfebne,2hq3byfebne,10/19/2024 7:50,10/19/2024 15:50,23.65999984741211,1013.909688,100
2024-10-19T08:05:46Z_2hq3byfebne,2hq3byfebne,10/19/2024 8:05,10/19/2024 16:05,23.309999465942383,1013.837109,100
2024-10-19T08:21:13Z_2hq3byfebne,2hq3byfebne,10/19/2024 8:21,10/19/2024 16:21,22.790000915527344,1014.112031,100
2024-10-19T08:36:41Z_2hq3byfebne,2hq3byfebne,10/19/2024 8:36,10/19/2024 16:36,21.690000534057617,1014.003984,100
2024-10-19T08:52:15Z_2hq3byfebne,2hq3byfebne,10/19/2024 8:52,10/19/2024 16:52,21.360000610351562,1014.051875,100
2024-10-19T09:07:37Z_2hq3byfebne,2hq3byfebne,10/19/2024 9:07,10/19/2024 17:07,20.84000015258789,1014.1275,100
2024-10-19T09:23:05Z_2hq3byfebne,2hq3byfebne,10/19/2024 9:23,10/19/2024 17:23,20.579999923706055,1014.120781,100
2024-10-19T09:38:33Z_2hq3byfebne,2hq3byfebne,10/19/2024 9:38,10/19/2024 17:38,19.809999465942383,1014.363125,100
2024-10-19T09:54:01Z_2hq3byfebne,2hq3byfebne,10/19/2024 9:54,10/19/2024 17:54,19.290000915527344,1014.373594,100
2024-10-19T10:09:36Z_2hq3byfebne,2hq3byfebne,10/19/2024 10:09,10/19/2024 18:09,18.81999969482422,1014.532422,100
2024-10-19T10:24:57Z_2hq3byfebne,2hq3byfebne,10/19/2024 10:24,10/19/2024 18:24,18.969999313354492,1014.699531,100
2024-10-19T10:40:25Z_2hq3byfebne,2hq3byfebne,10/19/2024 10:40,10/19/2024 18:40,18.020000457763672,1014.583203,100
2024-10-19T10:55:53Z_2hq3byfebne,2hq3byfebne,10/19/2024 10:55,10/19/2024 18:55,17.84000015258789,1014.731719,100
2024-10-19T11:11:22Z_2hq3byfebne,2hq3byfebne,10/19/2024 11:11,10/19/2024 19:11,17.540000915527344,1014.949844,100
2024-10-19T11:26:49Z_2hq3byfebne,2hq3byfebne,10/19/2024 11:26,10/19/2024 19:26,17.31999969482422,1014.834063,100
2024-10-19T11:42:17Z_2hq3byfebne,2hq3byfebne,10/19/2024 11:42,10/19/2024 19:42,16.780000686645508,1014.803125,100
2024-10-19T11:57:45Z_2hq3byfebne,2hq3byfebne,10/19/2024 11:57,10/19/2024 19:57,16.8700008392334,1014.909531,100
2024-10-19T12:13:13Z_2hq3byfebne,2hq3byfebne,10/19/2024 12:13,10/19/2024 20:13,16.360000610351562,1014.772422,100
2024-10-19T12:28:42Z_2hq3byfebne,2hq3byfebne,10/19/2024 12:28,10/19/2024 20:28,16.489999771118164,1014.580781,100
2024-10-19T12:44:10Z_2hq3byfebne,2hq3byfebne,10/19/2024 12:44,10/19/2024 20:44,16.219999313354492,1014.841094,100
2024-10-19T12:59:37Z_2hq3byfebne,2hq3byfebne,10/19/2024 12:59,10/19/2024 20:59,16.350000381469727,1014.342031,100
2024-10-19T13:15:05Z_2hq3byfebne,2hq3byfebne,10/19/2024 13:15,10/19/2024 21:15,16.190000534057617,1014.428047,100
2024-10-19T13:30:33Z_2hq3byfebne,2hq3byfebne,10/19/2024 13:30,10/19/2024 21:30,16.290000915527344,1013.850156,100
2024-10-19T13:46:01Z_2hq3byfebne,2hq3byfebne,10/19/2024 13:46,10/19/2024 21:46,15.819999694824219,1013.845156,100
2024-10-19T14:01:29Z_2hq3byfebne,2hq3byfebne,10/19/2024 14:01,10/19/2024 22:01,15.550000190734863,1013.719531,100
2024-10-19T14:16:57Z_2hq3byfebne,2hq3byfebne,10/19/2024 14:16,10/19/2024 22:16,14.720000267028809,1013.575391,100
2024-10-19T14:32:25Z_2hq3byfebne,2hq3byfebne,10/19/2024 14:32,10/19/2024 22:32,14.8100004196167,1013.454688,100
2024-10-19T14:47:53Z_2hq3byfebne,2hq3byfebne,10/19/2024 14:47,10/19/2024 22:47,14.84000015258789,1013.340938,100
2024-10-19T15:03:21Z_2hq3byfebne,2hq3byfebne,10/19/2024 15:03,10/19/2024 23:03,14.550000190734863,1013.196641,100
2024-10-19T15:18:55Z_2hq3byfebne,2hq3byfebne,10/19/2024 15:18,10/19/2024 23:18,14.649999618530273,1013.014531,100
2024-10-19T15:34:17Z_2hq3byfebne,2hq3byfebne,10/19/2024 15:34,10/19/2024 23:34,14.350000381469727,1012.948594,100
2024-10-19T15:49:45Z_2hq3byfebne,2hq3byfebne,10/19/2024 15:49,10/19/2024 23:49,14,1012.837266,100
2024-10-19T16:05:14Z_2hq3byfebne,2hq3byfebne,10/19/2024 16:05,10/20/2024 0:05,14.479999542236328,1012.679141,100
2024-10-19T16:20:41Z_2hq3byfebne,2hq3byfebne,10/19/2024 16:20,10/20/2024 0:20,14.420000076293945,1012.538438,100
2024-10-19T16:36:09Z_2hq3byfebne,2hq3byfebne,10/19/2024 16:36,10/20/2024 0:36,13.829999923706055,1012.528438,100
2024-10-19T16:51:37Z_2hq3byfebne,2hq3byfebne,10/19/2024 16:51,10/20/2024 0:51,13.729999542236328,1012.360469,100
2024-10-19T17:07:05Z_2hq3byfebne,2hq3byfebne,10/19/2024 17:07,10/20/2024 1:07,13.420000076293945,1012.119063,100
2024-10-19T17:22:33Z_2hq3byfebne,2hq3byfebne,10/19/2024 17:22,10/20/2024 1:22,13.229999542236328,1012.141406,100
2024-10-19T17:38:03Z_2hq3byfebne,2hq3byfebne,10/19/2024 17:38,10/20/2024 1:38,13.720000267028809,1012.238125,100
2024-10-19T17:53:29Z_2hq3byfebne,2hq3byfebne,10/19/2024 17:53,10/20/2024 1:53,13.680000305175781,1011.940156,100
2024-10-19T18:08:57Z_2hq3byfebne,2hq3byfebne,10/19/2024 18:08,10/20/2024 2:08,13.510000228881836,1011.814688,100
2024-10-19T18:24:25Z_2hq3byfebne,2hq3byfebne,10/19/2024 18:24,10/20/2024 2:24,13.390000343322754,1011.638281,100
2024-10-19T18:39:53Z_2hq3byfebne,2hq3byfebne,10/19/2024 18:39,10/20/2024 2:39,12.899999618530273,1011.646094,100
2024-10-19T18:55:21Z_2hq3byfebne,2hq3byfebne,10/19/2024 18:55,10/20/2024 2:55,12.59000015258789,1011.673984,100
2024-10-19T19:10:49Z_2hq3byfebne,2hq3byfebne,10/19/2024 19:10,10/20/2024 3:10,12.670000076293945,1011.702656,100
2024-10-19T19:26:17Z_2hq3byfebne,2hq3byfebne,10/19/2024 19:26,10/20/2024 3:26,12.75,1011.346016,100
2024-10-19T19:41:45Z_2hq3byfebne,2hq3byfebne,10/19/2024 19:41,10/20/2024 3:41,12.65999984741211,1011.160938,100
2024-10-19T19:57:13Z_2hq3byfebne,2hq3byfebne,10/19/2024 19:57,10/20/2024 3:57,12.220000267028809,1011.195313,100
2024-10-19T20:12:41Z_2hq3byfebne,2hq3byfebne,10/19/2024 20:12,10/20/2024 4:12,12.449999809265137,1010.9475,100
2024-10-19T20:28:09Z_2hq3byfebne,2hq3byfebne,10/19/2024 20:28,10/20/2024 4:28,12.119999885559082,1011.08,100
2024-10-19T20:43:38Z_2hq3byfebne,2hq3byfebne,10/19/2024 20:43,10/20/2024 4:43,12.140000343322754,1011.298438,100
2024-10-19T20:59:06Z_2hq3byfebne,2hq3byfebne,10/19/2024 20:59,10/20/2024 4:59,12.34000015258789,1011.355156,100
2024-10-19T21:14:33Z_2hq3byfebne,2hq3byfebne,10/19/2024 21:14,10/20/2024 5:14,12.470000267028809,1011.3925,100
2024-10-19T21:30:02Z_2hq3byfebne,2hq3byfebne,10/19/2024 21:30,10/20/2024 5:30,12.479999542236328,1011.558594,100
2024-10-19T21:45:31Z_2hq3byfebne,2hq3byfebne,10/19/2024 21:45,10/20/2024 5:45,12.930000305175781,1011.349453,100
2024-10-19T22:00:57Z_2hq3byfebne,2hq3byfebne,10/19/2024 22:00,10/20/2024 6:00,12.890000343322754,1011.410469,100
2024-10-19T22:16:25Z_2hq3byfebne,2hq3byfebne,10/19/2024 22:16,10/20/2024 6:16,13.630000114440918,1011.869219,100
2024-10-19T22:31:53Z_2hq3byfebne,2hq3byfebne,10/19/2024 22:31,10/20/2024 6:31,14.449999809265137,1011.751328,100
2024-10-19T22:47:21Z_2hq3byfebne,2hq3byfebne,10/19/2024 22:47,10/20/2024 6:47,15.020000457763672,1011.355938,100
2024-10-19T23:02:49Z_2hq3byfebne,2hq3byfebne,10/19/2024 23:02,10/20/2024 7:02,15.4399995803833,1011.211875,100
2024-10-19T23:18:17Z_2hq3byfebne,2hq3byfebne,10/19/2024 23:18,10/20/2024 7:18,16.43000030517578,1011.27125,100
2024-10-19T23:33:45Z_2hq3byfebne,2hq3byfebne,10/19/2024 23:33,10/20/2024 7:33,17.3700008392334,1011.037188,100
2024-10-19T23:49:13Z_2hq3byfebne,2hq3byfebne,10/19/2024 23:49,10/20/2024 7:49,17.510000228881836,1011.187109,100
2024-10-20T00:04:41Z_2hq3byfebne,2hq3byfebne,10/20/2024 0:04,10/20/2024 8:04,18.229999542236328,1011.116094,100
2024-10-20T00:20:15Z_2hq3byfebne,2hq3byfebne,10/20/2024 0:20,10/20/2024 8:20,21.15999984741211,1011.091328,100
2024-10-20T00:35:37Z_2hq3byfebne,2hq3byfebne,10/20/2024 0:35,10/20/2024 8:35,23.829999923706055,1010.850859,100
2024-10-20T00:51:05Z_2hq3byfebne,2hq3byfebne,10/20/2024 0:51,10/20/2024 8:51,24.3799991607666,1010.791406,100
2024-10-20T01:06:33Z_2hq3byfebne,2hq3byfebne,10/20/2024 1:06,10/20/2024 9:06,23.1200008392334,1010.664688,100
2024-10-20T01:22:01Z_2hq3byfebne,2hq3byfebne,10/20/2024 1:22,10/20/2024 9:22,26.399999618530273,1010.51125,100
2024-10-20T01:37:29Z_2hq3byfebne,2hq3byfebne,10/20/2024 1:37,10/20/2024 9:37,28.530000686645508,1010.351719,100
2024-10-20T01:52:58Z_2hq3byfebne,2hq3byfebne,10/20/2024 1:52,10/20/2024 9:52,27.43000030517578,1010.525078,100
2024-10-20T02:08:25Z_2hq3byfebne,2hq3byfebne,10/20/2024 2:08,10/20/2024 10:08,26.15999984741211,1010.494219,100
2024-10-20T02:23:53Z_2hq3byfebne,2hq3byfebne,10/20/2024 2:23,10/20/2024 10:23,25.770000457763672,1010.133125,100
2024-10-20T02:39:21Z_2hq3byfebne,2hq3byfebne,10/20/2024 2:39,10/20/2024 10:39,26.969999313354492,1009.517188,100
2024-10-20T02:54:50Z_2hq3byfebne,2hq3byfebne,10/20/2024 2:54,10/20/2024 10:54,27.6200008392334,1009.301172,99.8515625
2024-10-20T03:10:17Z_2hq3byfebne,2hq3byfebne,10/20/2024 3:10,10/20/2024 11:10,27.850000381469727,1009.290859,97.34765625
2024-10-20T03:25:51Z_2hq3byfebne,2hq3byfebne,10/20/2024 3:25,10/20/2024 11:25,28.530000686645508,1009.518906,89.90039063
2024-10-20T03:41:13Z_2hq3byfebne,2hq3byfebne,10/20/2024 3:41,10/20/2024 11:41,26.899999618530273,1009.171406,100
2024-10-20T03:56:41Z_2hq3byfebne,2hq3byfebne,10/20/2024 3:56,10/20/2024 11:56,26.479999542236328,1009.170859,100
2024-10-20T04:12:09Z_2hq3byfebne,2hq3byfebne,10/20/2024 4:12,10/20/2024 12:12,27.940000534057617,1009.152656,100
2024-10-20T04:27:37Z_2hq3byfebne,2hq3byfebne,10/20/2024 4:27,10/20/2024 12:27,28.15999984741211,1009.061563,100
2024-10-20T04:43:06Z_2hq3byfebne,2hq3byfebne,10/20/2024 4:43,10/20/2024 12:43,27.68000030517578,1008.628906,100
2024-10-20T04:58:39Z_2hq3byfebne,2hq3byfebne,10/20/2024 4:58,10/20/2024 12:58,24.729999542236328,1008.434219,100
2024-10-20T05:14:01Z_2hq3byfebne,2hq3byfebne,10/20/2024 5:14,10/20/2024 13:14,23.309999465942383,1008.592578,100
2024-10-20T05:29:29Z_2hq3byfebne,2hq3byfebne,10/20/2024 5:29,10/20/2024 13:29,22.649999618530273,1008.689531,100
2024-10-20T05:44:57Z_2hq3byfebne,2hq3byfebne,10/20/2024 5:44,10/20/2024 13:44,19.399999618530273,1008.985078,100
2024-10-20T06:00:25Z_2hq3byfebne,2hq3byfebne,10/20/2024 6:00,10/20/2024 14:00,19.889999389648438,1008.785625,100
2024-10-20T06:15:54Z_2hq3byfebne,2hq3byfebne,10/20/2024 6:15,10/20/2024 14:15,22.229999542236328,1008.425078,100
2024-10-20T06:31:21Z_2hq3byfebne,2hq3byfebne,10/20/2024 6:31,10/20/2024 14:31,22.200000762939453,1008.407813,100
2024-10-20T06:46:49Z_2hq3byfebne,2hq3byfebne,10/20/2024 6:46,10/20/2024 14:46,22.350000381469727,1008.0675,100
2024-10-20T07:02:17Z_2hq3byfebne,2hq3byfebne,10/20/2024 7:02,10/20/2024 15:02,21.93000030517578,1008.228281,100
2024-10-20T07:17:57Z_2hq3byfebne,2hq3byfebne,10/20/2024 7:17,10/20/2024 15:17,20.81999969482422,1008.003125,100
2024-10-20T07:33:15Z_2hq3byfebne,2hq3byfebne,10/20/2024 7:33,10/20/2024 15:33,21.200000762939453,1007.996094,100
2024-10-20T07:48:41Z_2hq3byfebne,2hq3byfebne,10/20/2024 7:48,10/20/2024 15:48,18.059999465942383,1008.890547,100
2024-10-20T08:04:09Z_2hq3byfebne,2hq3byfebne,10/20/2024 8:04,10/20/2024 16:04,18.329999923706055,1009.0825,100
2024-10-20T08:19:43Z_2hq3byfebne,2hq3byfebne,10/20/2024 8:19,10/20/2024 16:19,18.770000457763672,1008.832891,100
2024-10-20T08:35:05Z_2hq3byfebne,2hq3byfebne,10/20/2024 8:35,10/20/2024 16:35,18.959999084472656,1009.007578,100
2024-10-20T08:50:33Z_2hq3byfebne,2hq3byfebne,10/20/2024 8:50,10/20/2024 16:50,18.3700008392334,1009.275938,100
2024-10-20T09:06:01Z_2hq3byfebne,2hq3byfebne,10/20/2024 9:06,10/20/2024 17:06,18.469999313354492,1009.662969,100
2024-10-20T09:21:29Z_2hq3byfebne,2hq3byfebne,10/20/2024 9:21,10/20/2024 17:21,17.389999389648438,1010.22,100
2024-10-20T09:37:15Z_2hq3byfebne,2hq3byfebne,10/20/2024 9:37,10/20/2024 17:37,17,1010.685156,100
2024-10-20T09:52:25Z_2hq3byfebne,2hq3byfebne,10/20/2024 9:52,10/20/2024 17:52,16.56999969482422,1011.105547,100
2024-10-20T10:07:53Z_2hq3byfebne,2hq3byfebne,10/20/2024 10:07,10/20/2024 18:07,15.130000114440918,1011.891406,100
2024-10-20T10:23:21Z_2hq3byfebne,2hq3byfebne,10/20/2024 10:23,10/20/2024 18:23,14.239999771118164,1012.142109,100
2024-10-20T10:38:49Z_2hq3byfebne,2hq3byfebne,10/20/2024 10:38,10/20/2024 18:38,13.6899995803833,1013.967734,100
2024-10-20T10:54:17Z_2hq3byfebne,2hq3byfebne,10/20/2024 10:54,10/20/2024 18:54,12.649999618530273,1011.998594,100
2024-10-20T11:09:45Z_2hq3byfebne,2hq3byfebne,10/20/2024 11:09,10/20/2024 19:09,12.680000305175781,1013.132813,100
2024-10-20T11:25:13Z_2hq3byfebne,2hq3byfebne,10/20/2024 11:25,10/20/2024 19:25,12.6899995803833,1013.639219,100
2024-10-20T11:40:41Z_2hq3byfebne,2hq3byfebne,10/20/2024 11:40,10/20/2024 19:40,12.859999656677246,1014.542109,100
2024-10-20T11:56:09Z_2hq3byfebne,2hq3byfebne,10/20/2024 11:56,10/20/2024 19:56,12.960000038146973,1015.068125,100
2024-10-20T12:11:37Z_2hq3byfebne,2hq3byfebne,10/20/2024 12:11,10/20/2024 20:11,12.829999923706055,1014.732969,100
2024-10-20T12:27:17Z_2hq3byfebne,2hq3byfebne,10/20/2024 12:27,10/20/2024 20:27,12.739999771118164,1014.54875,100
2024-10-20T12:42:34Z_2hq3byfebne,2hq3byfebne,10/20/2024 12:42,10/20/2024 20:42,12.670000076293945,1014.179531,100
2024-10-20T12:58:01Z_2hq3byfebne,2hq3byfebne,10/20/2024 12:58,10/20/2024 20:58,12.869999885559082,1015.318906,100
2024-10-20T13:13:29Z_2hq3byfebne,2hq3byfebne,10/20/2024 13:13,10/20/2024 21:13,12.470000267028809,1014.113203,100
2024-10-20T13:28:57Z_2hq3byfebne,2hq3byfebne,10/20/2024 13:28,10/20/2024 21:28,12.350000381469727,1013.970625,100
2024-10-20T13:44:25Z_2hq3byfebne,2hq3byfebne,10/20/2024 13:44,10/20/2024 21:44,12.069999694824219,1013.571016,100
2024-10-20T13:59:53Z_2hq3byfebne,2hq3byfebne,10/20/2024 13:59,10/20/2024 21:59,11.869999885559082,1013.10375,100
2024-10-20T14:15:33Z_2hq3byfebne,2hq3byfebne,10/20/2024 14:15,10/20/2024 22:15,12.140000343322754,1014.069219,100
2024-10-20T14:30:49Z_2hq3byfebne,2hq3byfebne,10/20/2024 14:30,10/20/2024 22:30,12.149999618530273,1014.426328,100
2024-10-20T14:46:18Z_2hq3byfebne,2hq3byfebne,10/20/2024 14:46,10/20/2024 22:46,12.069999694824219,1014.129063,100
2024-10-20T15:01:51Z_2hq3byfebne,2hq3byfebne,10/20/2024 15:01,10/20/2024 23:01,11.890000343322754,1013.165313,100
2024-10-20T15:17:14Z_2hq3byfebne,2hq3byfebne,10/20/2024 15:17,10/20/2024 23:17,11.520000457763672,1012.406172,100
2024-10-20T15:32:41Z_2hq3byfebne,2hq3byfebne,10/20/2024 15:32,10/20/2024 23:32,11.739999771118164,1013.457031,100
2024-10-20T15:48:09Z_2hq3byfebne,2hq3byfebne,10/20/2024 15:48,10/20/2024 23:48,11.529999732971191,1012.501719,100
2024-10-20T16:03:37Z_2hq3byfebne,2hq3byfebne,10/20/2024 16:03,10/21/2024 0:03,11.34000015258789,1011.887422,100
2024-10-20T16:19:06Z_2hq3byfebne,2hq3byfebne,10/20/2024 16:19,10/21/2024 0:19,11.1899995803833,1012.005781,100
2024-10-20T16:34:33Z_2hq3byfebne,2hq3byfebne,10/20/2024 16:34,10/21/2024 0:34,10.970000267028809,1011.094219,100
2024-10-20T16:50:01Z_2hq3byfebne,2hq3byfebne,10/20/2024 16:50,10/21/2024 0:50,11.010000228881836,1011.791406,100
2024-10-20T17:05:29Z_2hq3byfebne,2hq3byfebne,10/20/2024 17:05,10/21/2024 1:05,10.539999961853027,1009.41375,100
2024-10-20T17:20:57Z_2hq3byfebne,2hq3byfebne,10/20/2024 17:20,10/21/2024 1:20,10.890000343322754,1011.48375,100
2024-10-20T17:36:25Z_2hq3byfebne,2hq3byfebne,10/20/2024 17:36,10/21/2024 1:36,10.869999885559082,1011.239688,100
2024-10-20T17:51:53Z_2hq3byfebne,2hq3byfebne,10/20/2024 17:51,10/21/2024 1:51,10.289999961853027,1010.024063,100
2024-10-20T18:07:21Z_2hq3byfebne,2hq3byfebne,10/20/2024 18:07,10/21/2024 2:07,10.289999961853027,1009.398047,100
2024-10-20T18:22:49Z_2hq3byfebne,2hq3byfebne,10/20/2024 18:22,10/21/2024 2:22,9.989999771118164,1008.538438,100
2024-10-20T18:38:17Z_2hq3byfebne,2hq3byfebne,10/20/2024 18:38,10/21/2024 2:38,9.649999618530273,1007.678438,100
2024-10-20T18:53:45Z_2hq3byfebne,2hq3byfebne,10/20/2024 18:53,10/21/2024 2:53,10,1009.225078,100
2024-10-20T19:09:13Z_2hq3byfebne,2hq3byfebne,10/20/2024 19:09,10/21/2024 3:09,10.15999984741211,1009.750625,100
2024-10-20T19:24:47Z_2hq3byfebne,2hq3byfebne,10/20/2024 19:24,10/21/2024 3:24,9.930000305175781,1008.589063,100
2024-10-20T19:40:09Z_2hq3byfebne,2hq3byfebne,10/20/2024 19:40,10/21/2024 3:40,10.020000457763672,1009.173359,100
2024-10-20T19:55:37Z_2hq3byfebne,2hq3byfebne,10/20/2024 19:55,10/21/2024 3:55,9.829999923706055,1008.655703,100
2024-10-20T20:11:05Z_2hq3byfebne,2hq3byfebne,10/20/2024 20:11,10/21/2024 4:11,10.260000228881836,1010.518125,100
2024-10-20T20:26:33Z_2hq3byfebne,2hq3byfebne,10/20/2024 20:26,10/21/2024 4:26,10.319999694824219,1010.885,100
2024-10-20T20:42:01Z_2hq3byfebne,2hq3byfebne,10/20/2024 20:42,10/21/2024 4:42,10.329999923706055,1010.467969,100
2024-10-20T20:57:29Z_2hq3byfebne,2hq3byfebne,10/20/2024 20:57,10/21/2024 4:57,9.779999732971191,1008.801875,100
2024-10-20T21:12:58Z_2hq3byfebne,2hq3byfebne,10/20/2024 21:12,10/21/2024 5:12,9.680000305175781,1008.998281,100
2024-10-20T21:28:37Z_2hq3byfebne,2hq3byfebne,10/20/2024 21:28,10/21/2024 5:28,9.140000343322754,1007.057031,100
2024-10-20T21:43:54Z_2hq3byfebne,2hq3byfebne,10/20/2024 21:43,10/21/2024 5:43,9.9399995803833,1011.29875,100
2024-10-20T21:59:27Z_2hq3byfebne,2hq3byfebne,10/20/2024 21:59,10/21/2024 5:59,11.979999542236328,1018.866875,100
2024-10-20T22:14:49Z_2hq3byfebne,2hq3byfebne,10/20/2024 22:14,10/21/2024 6:14,13.880000114440918,1026.069766,100
2024-10-20T22:30:17Z_2hq3byfebne,2hq3byfebne,10/20/2024 22:30,10/21/2024 6:30,14.180000305175781,1019.713906,100
2024-10-20T22:45:46Z_2hq3byfebne,2hq3byfebne,10/20/2024 22:45,10/21/2024 6:45,15.920000076293945,1019.967656,100
2024-10-20T23:01:13Z_2hq3byfebne,2hq3byfebne,10/20/2024 23:01,10/21/2024 7:01,16.350000381469727,1019.994219,100
2024-10-20T23:16:59Z_2hq3byfebne,2hq3byfebne,10/20/2024 23:16,10/21/2024 7:16,17.93000030517578,1020.081406,100
2024-10-20T23:32:09Z_2hq3byfebne,2hq3byfebne,10/20/2024 23:32,10/21/2024 7:32,19.940000534057617,1019.985469,100
2024-10-20T23:47:43Z_2hq3byfebne,2hq3byfebne,10/20/2024 23:47,10/21/2024 7:47,23.200000762939453,1020.200938,100
2024-10-21T00:03:05Z_2hq3byfebne,2hq3byfebne,10/21/2024 0:03,10/21/2024 8:03,19.40999984741211,1020.335234,100
2024-10-21T00:18:33Z_2hq3byfebne,2hq3byfebne,10/21/2024 0:18,10/21/2024 8:18,18.450000762939453,1020.59875,100
2024-10-21T00:34:01Z_2hq3byfebne,2hq3byfebne,10/21/2024 0:34,10/21/2024 8:34,18.600000381469727,1020.794844,100
2024-10-21T00:49:29Z_2hq3byfebne,2hq3byfebne,10/21/2024 0:49,10/21/2024 8:49,26.829999923706055,1020.82125,50.04492188
2024-10-21T01:04:57Z_2hq3byfebne,2hq3byfebne,10/21/2024 1:04,10/21/2024 9:04,28.520000457763672,1020.838594,45.92382813
2024-10-21T01:20:25Z_2hq3byfebne,2hq3byfebne,10/21/2024 1:20,10/21/2024 9:20,25.780000686645508,1020.682109,51.05078125
2024-10-21T01:35:53Z_2hq3byfebne,2hq3byfebne,10/21/2024 1:35,10/21/2024 9:35,18.420000076293945,1021.083125,100
2024-10-21T01:51:21Z_2hq3byfebne,2hq3byfebne,10/21/2024 1:51,10/21/2024 9:51,17.290000915527344,1021.109844,100
2024-10-21T02:06:49Z_2hq3byfebne,2hq3byfebne,10/21/2024 2:06,10/21/2024 10:06,23.149999618530273,1020.955703,68.72363281
2024-10-21T02:22:17Z_2hq3byfebne,2hq3byfebne,10/21/2024 2:22,10/21/2024 10:22,25.510000228881836,1020.81125,48.74902344
2024-10-21T02:37:45Z_2hq3byfebne,2hq3byfebne,10/21/2024 2:37,10/21/2024 10:37,21.90999984741211,1020.801875,51.18066406
2024-10-21T02:53:20Z_2hq3byfebne,2hq3byfebne,10/21/2024 2:53,10/21/2024 10:53,25.610000610351562,1020.622656,38.48046875
2024-10-21T03:08:47Z_2hq3byfebne,2hq3byfebne,10/21/2024 3:08,10/21/2024 11:08,20.690000534057617,1020.889688,50.99804688
2024-10-21T03:24:09Z_2hq3byfebne,2hq3byfebne,10/21/2024 3:24,10/21/2024 11:24,22.100000381469727,1020.792344,47.99316406
2024-10-21T03:39:37Z_2hq3byfebne,2hq3byfebne,10/21/2024 3:39,10/21/2024 11:39,19.889999389648438,1020.823828,66.70019531
2024-10-21T03:55:06Z_2hq3byfebne,2hq3byfebne,10/21/2024 3:55,10/21/2024 11:55,22.600000381469727,1020.604531,52.04589844
2024-10-21T04:10:33Z_2hq3byfebne,2hq3byfebne,10/21/2024 4:10,10/21/2024 12:10,24.079999923706055,1020.378594,44.48242188
2024-10-21T04:26:01Z_2hq3byfebne,2hq3byfebne,10/21/2024 4:26,10/21/2024 12:26,23.260000228881836,1020.484609,45.15039063
2024-10-21T04:41:29Z_2hq3byfebne,2hq3byfebne,10/21/2024 4:41,10/21/2024 12:41,23.3799991607666,1020.394844,40.70507813
2024-10-21T04:56:57Z_2hq3byfebne,2hq3byfebne,10/21/2024 4:56,10/21/2024 12:56,23.079999923706055,1020.095625,40.79199219
2024-10-21T05:12:25Z_2hq3byfebne,2hq3byfebne,10/21/2024 5:12,10/21/2024 13:12,22.68000030517578,1020.31125,42.37695313
2024-10-21T05:27:59Z_2hq3byfebne,2hq3byfebne,10/21/2024 5:27,10/21/2024 13:27,19.729999542236328,1020.108125,55.28320313
2024-10-21T05:43:21Z_2hq3byfebne,2hq3byfebne,10/21/2024 5:43,10/21/2024 13:43,20.520000457763672,1020.023125,53.93261719
2024-10-21T05:58:49Z_2hq3byfebne,2hq3byfebne,10/21/2024 5:58,10/21/2024 13:58,20.989999771118164,1019.820703,51.75292969
2024-10-21T06:14:17Z_2hq3byfebne,2hq3byfebne,10/21/2024 6:14,10/21/2024 14:14,20.139999389648438,1019.703516,64.16992188
2024-10-21T06:29:45Z_2hq3byfebne,2hq3byfebne,10/21/2024 6:29,10/21/2024 14:29,20.020000457763672,1019.994844,55.68554688
2024-10-21T06:45:13Z_2hq3byfebne,2hq3byfebne,10/21/2024 6:45,10/21/2024 14:45,19.850000381469727,1019.914531,67.36914063
2024-10-21T07:00:41Z_2hq3byfebne,2hq3byfebne,10/21/2024 7:00,10/21/2024 15:00,19.219999313354492,1019.980938,76.83789063
2024-10-21T07:16:09Z_2hq3byfebne,2hq3byfebne,10/21/2024 7:16,10/21/2024 15:16,19.290000915527344,1020.034844,69.80273438
2024-10-21T07:31:37Z_2hq3byfebne,2hq3byfebne,10/21/2024 7:31,10/21/2024 15:31,18.709999084472656,1019.985156,65.33300781
2024-10-21T07:47:06Z_2hq3byfebne,2hq3byfebne,10/21/2024 7:47,10/21/2024 15:47,18.450000762939453,1020.246953,66.95019531
2024-10-21T08:02:39Z_2hq3byfebne,2hq3byfebne,10/21/2024 8:02,10/21/2024 16:02,18.469999313354492,1020.141406,64.12011719
2024-10-21T08:18:01Z_2hq3byfebne,2hq3byfebne,10/21/2024 8:18,10/21/2024 16:18,17.93000030517578,1020.01125,85.27441406
2024-10-21T08:33:29Z_2hq3byfebne,2hq3byfebne,10/21/2024 8:33,10/21/2024 16:33,17.709999084472656,1020.070078,82.05078125
2024-10-21T08:48:57Z_2hq3byfebne,2hq3byfebne,10/21/2024 8:48,10/21/2024 16:48,18.040000915527344,1020.162656,81.02050781
